date,AdrActCnt,CapMrktCurUSD,HashRate,PriceUSD,SplyCur,volume_reported_spot_usd_1d
2022-05-13,1.0289e+06,5.57576e+11,2.36132e+08,29285.9,1.9039e+07,1.50538e+10
2022-05-14,1.10136e+06,5.72186e+11,2.19044e+08,30051.9,1.90399e+07,8.17394e+09
2022-05-15,1.01625e+06,5.93738e+11,1.89527e+08,31182.6,1.90407e+07,7.44387e+09
2022-05-16,1.09415e+06,5.69149e+11,2.54774e+08,29889.6,1.90417e+07,1.05367e+10
2022-05-17,1.02942e+06,5.79623e+11,2.28365e+08,30438.2,1.90426e+07,8.94583e+09
2022-05-18,902599,5.47904e+11,2.08169e+08,28771.2,1.90435e+07,1.03515e+10
2022-05-19,897588,5.76238e+11,1.89527e+08,30257.9,1.90442e+07,1.06331e+10
2022-05-20,949339,5.56576e+11,1.98848e+08,29224.2,1.9045e+07,1.02358e+10
2022-05-21,758937,5.60331e+11,2.09723e+08,29420.1,1.90459e+07,4.17648e+09
2022-05-22,749577,5.7772e+11,1.89527e+08,30331.9,1.90466e+07,5.70884e+09
2022-05-23,939531,5.54062e+11,2.4856e+08,29088.3,1.90476e+07,9.82949e+09
2022-05-24,841611,5.64664e+11,1.8642e+08,29643.7,1.90484e+07,7.89389e+09
2022-05-25,1.01616e+06,5.63425e+11,2.19465e+08,29577.3,1.90493e+07,8.37681e+09
2022-05-26,894042,5.58789e+11,2.09555e+08,29332.5,1.90502e+07,1.25335e+10
2022-05-27,942679,5.45089e+11,2.05097e+08,28612,1.9051e+07,1.20256e+10
2022-05-28,783393,5.53374e+11,2.19959e+08,29045.5,1.90519e+07,4.64614e+09
2022-05-29,751185,5.60728e+11,2.21445e+08,29430.1,1.90529e+07,4.07528e+09
2022-05-30,925404,6.04692e+11,2.28876e+08,31736,1.90538e+07,1.22809e+10
2022-05-31,998795,6.0654e+11,2.16986e+08,31831.4,1.90548e+07,1.02355e+10
2022-06-01,962754,5.68351e+11,2.02124e+08,29825.9,1.90556e+07,1.32419e+10
2022-06-02,945705,5.81301e+11,1.85776e+08,30504.3,1.90564e+07,8.93221e+09
2022-06-03,932672,5.6529e+11,2.12528e+08,29662.7,1.90573e+07,7.77168e+09
2022-06-04,776053,5.67788e+11,2.06583e+08,29792.4,1.90581e+07,3.56737e+09
2022-06-05,721815,5.7016e+11,2.16986e+08,29915.4,1.90591e+07,3.66938e+09
2022-06-06,952859,5.9722e+11,2.22931e+08,31333.7,1.906e+07,1.00419e+10
2022-06-07,941706,5.94228e+11,2.40766e+08,31175,1.9061e+07,1.37829e+10
2022-06-08,888118,5.76219e+11,2.66502e+08,30228.5,1.90621e+07,9.88553e+09
2022-06-09,914304,5.7312e+11,2.19787e+08,30064.5,1.9063e+07,6.63119e+09
2022-06-10,900195,5.54197e+11,2.21292e+08,29070.4,1.9064e+07,1.03008e+10
2022-06-11,831309,5.40696e+11,2.3183e+08,28360.8,1.90649e+07,8.278e+09
2022-06-12,762985,5.11538e+11,1.91185e+08,26830.3,1.90657e+07,1.14344e+10
2022-06-13,1.01132e+06,4.25494e+11,2.00217e+08,22316.3,1.90665e+07,2.99444e+10
2022-06-14,1.07599e+06,4.20873e+11,2.19787e+08,22072.9,1.90675e+07,2.13042e+10
2022-06-15,1.06357e+06,4.29437e+11,2.48389e+08,22520.8,1.90685e+07,2.28229e+10
2022-06-16,911369,3.87299e+11,1.79141e+08,20310.2,1.90692e+07,1.25452e+10
2022-06-17,876153,3.90264e+11,1.62582e+08,20464.9,1.90699e+07,9.68879e+09
2022-06-18,924686,3.62611e+11,2.34841e+08,19013.9,1.90709e+07,1.63898e+10
2022-06-19,733337,3.90823e+11,2.00217e+08,20492.3,1.90717e+07,1.32983e+10
2022-06-20,833932,3.92353e+11,1.98712e+08,20571.6,1.90725e+07,1.11376e+10
2022-06-21,927938,3.94601e+11,2.25809e+08,20688.5,1.90735e+07,1.02149e+10
2022-06-22,859651,3.81546e+11,1.93096e+08,20003.2,1.90743e+07,9.86306e+09
2022-06-23,866807,4.02432e+11,2.23431e+08,21097.1,1.90752e+07,8.99217e+09
2022-06-24,869532,4.06302e+11,1.89622e+08,21299.1,1.9076e+07,8.77025e+09
2022-06-25,742895,4.09551e+11,2.21961e+08,21468.3,1.9077e+07,5.63297e+09
2022-06-26,734812,4.01906e+11,2.02852e+08,21066.6,1.90778e+07,5.57297e+09
2022-06-27,953524,3.95903e+11,1.99912e+08,20751.1,1.90787e+07,6.76041e+09
2022-06-28,922274,3.86614e+11,2.14611e+08,20263.2,1.90796e+07,6.98792e+09
2022-06-29,899514,3.83156e+11,2.21961e+08,20080.9,1.90805e+07,8.11179e+09
2022-06-30,967680,3.68903e+11,2.5136e+08,19332.9,1.90816e+07,1.00154e+10
2022-07-01,946760,3.6909e+11,1.96972e+08,19341.9,1.90825e+07,1.10883e+10
2022-07-02,844916,3.67007e+11,2.02852e+08,19231.8,1.90833e+07,4.50101e+09
2022-07-03,701943,3.67879e+11,2.27841e+08,19276.5,1.90843e+07,4.83178e+09
2022-07-04,883632,3.86023e+11,2.10202e+08,20226.3,1.90852e+07,6.7466e+09
2022-07-05,864471,3.85408e+11,1.73453e+08,20193.3,1.90859e+07,8.8265e+09
2022-07-06,969280,3.92439e+11,1.866e+08,20560.8,1.90867e+07,7.80328e+09
2022-07-07,1.00726e+06,4.13276e+11,2.27523e+08,21651.4,1.90877e+07,8.12327e+09
2022-07-08,936111,4.16395e+11,2.14481e+08,21813.8,1.90886e+07,1.85136e+10
2022-07-09,773277,4.12048e+11,1.94192e+08,21585.1,1.90895e+07,9.45736e+09
2022-07-10,705622,3.97678e+11,2.21727e+08,20831.3,1.90904e+07,9.65659e+09
2022-07-11,839927,3.81276e+11,1.78251e+08,19971.3,1.90912e+07,8.25467e+09
2022-07-12,943773,3.69226e+11,2.18828e+08,19339.2,1.90921e+07,8.9477e+09
2022-07-13,815549,3.84826e+11,1.59411e+08,20155.5,1.90928e+07,1.33764e+10
2022-07-14,983744,3.92429e+11,1.797e+08,20552.9,1.90936e+07,1.08282e+10
2022-07-15,943171,3.97771e+11,2.05785e+08,20831.7,1.90945e+07,9.53087e+09
2022-07-16,771028,4.04756e+11,2.14481e+08,21196.5,1.90954e+07,7.87481e+09
2022-07-17,723539,3.97733e+11,1.797e+08,20827.9,1.90962e+07,7.69333e+09
2022-07-18,887138,4.25972e+11,1.89844e+08,22305.7,1.9097e+07,1.59982e+10
2022-07-19,994059,4.4634e+11,1.99989e+08,23371.2,1.90979e+07,1.98267e+10
2022-07-20,905497,4.44634e+11,1.82598e+08,23280.9,1.90986e+07,1.83111e+10
2022-07-21,964460,4.422e+11,1.98825e+08,23152.4,1.90995e+07,1.35187e+10
2022-07-22,848578,4.33694e+11,1.81712e+08,22706.1,1.91003e+07,1.25112e+10
2022-07-23,755495,4.29482e+11,2.11997e+08,22484.5,1.91013e+07,8.57352e+09
2022-07-24,736224,4.32731e+11,2.16127e+08,22653.4,1.91023e+07,8.3053e+09
2022-07-25,892636,4.10912e+11,1.95478e+08,21510.1,1.91032e+07,1.33242e+10
2022-07-26,945582,4.04658e+11,2.20257e+08,21181.7,1.91042e+07,1.09299e+10
2022-07-27,916926,4.37479e+11,2.2714e+08,22898.4,1.91052e+07,1.38934e+10
2022-07-28,1.00887e+06,4.55461e+11,1.94101e+08,23838.6,1.91061e+07,1.63954e+10
2022-07-29,945142,4.57627e+11,2.00984e+08,23950.7,1.9107e+07,1.47937e+10
2022-07-30,785742,4.51392e+11,1.77582e+08,23623.4,1.91078e+07,1.06664e+10
2022-07-31,787873,4.46307e+11,2.09244e+08,23356.2,1.91087e+07,8.58946e+09
2022-08-01,907238,4.45855e+11,1.87218e+08,23331.4,1.91096e+07,9.80802e+09
2022-08-02,946865,4.40144e+11,2.13374e+08,23031.4,1.91106e+07,1.0866e+10
2022-08-03,977386,4.35928e+11,1.99608e+08,22809.7,1.91115e+07,1.02218e+10
2022-08-04,948545,4.32479e+11,1.83294e+08,22628.3,1.91123e+07,1.00644e+10
2022-08-05,944004,4.44363e+11,2.10086e+08,23249,1.91132e+07,1.17709e+10
2022-08-06,856759,4.39556e+11,2.25492e+08,22996.3,1.91142e+07,5.05476e+09
2022-08-07,716918,4.42588e+11,2.22691e+08,23153.7,1.91152e+07,5.05101e+09
2022-08-08,918162,4.55034e+11,2.01682e+08,23803.7,1.91161e+07,1.09149e+10
2022-08-09,941249,4.43253e+11,2.00282e+08,23186.3,1.9117e+07,9.34924e+09
2022-08-10,1.03579e+06,4.5736e+11,2.07284e+08,23923.1,1.9118e+07,1.37935e+10
2022-08-11,1.00285e+06,4.57598e+11,1.9608e+08,23934.4,1.91188e+07,1.59064e+10
2022-08-12,948381,4.66452e+11,2.15688e+08,24396.3,1.91198e+07,1.05147e+10
2022-08-13,834925,4.67046e+11,1.94679e+08,24426.2,1.91207e+07,9.22997e+09
2022-08-14,811197,4.64924e+11,1.86276e+08,24314.2,1.91215e+07,9.19051e+09
2022-08-15,922140,4.60543e+11,2.03083e+08,24084,1.91224e+07,1.49582e+10
2022-08-16,1.02082e+06,4.56451e+11,2.07284e+08,23868.8,1.91233e+07,1.09153e+10
2022-08-17,915870,4.46287e+11,1.80674e+08,23336.3,1.91241e+07,1.28211e+10
2022-08-18,1.00984e+06,4.44106e+11,2.02447e+08,23221.2,1.9125e+07,8.04963e+09
2022-08-19,982140,3.99866e+11,2.50867e+08,20906.8,1.91261e+07,1.74787e+10
2022-08-20,841648,4.04474e+11,2.09996e+08,21146.7,1.91271e+07,1.01073e+10
2022-08-21,753797,4.12285e+11,2.05767e+08,21554,1.9128e+07,8.31767e+09
2022-08-22,880923,4.07466e+11,2.04358e+08,21301.1,1.91289e+07,1.15385e+10
2022-08-23,930754,4.11955e+11,2.42411e+08,21534.5,1.913e+07,1.05954e+10
2022-08-24,930584,4.09879e+11,2.05767e+08,21425,1.91309e+07,9.52321e+09
2022-08-25,898274,4.13016e+11,2.24089e+08,21587.8,1.91319e+07,8.42551e+09
2022-08-26,937226,3.87369e+11,2.48048e+08,20246.2,1.9133e+07,1.52683e+10
2022-08-27,830874,3.83519e+11,2.04358e+08,20044,1.91339e+07,8.52404e+09
2022-08-28,776186,3.76451e+11,2.26908e+08,19673.5,1.91349e+07,6.70207e+09
2022-08-29,939245,3.87902e+11,2.2127e+08,20271,1.91359e+07,1.0472e+10
2022-08-30,951380,3.79398e+11,2.28317e+08,19825.5,1.91369e+07,1.29035e+10
2022-08-31,916812,3.83228e+11,2.20515e+08,20024.7,1.91378e+07,1.2717e+10
2022-09-01,969786,3.84792e+11,2.12503e+08,20105.5,1.91387e+07,1.10705e+10
2022-09-02,996822,3.8181e+11,1.98644e+08,19948.9,1.91395e+07,1.10074e+10
2022-09-03,916603,3.79053e+11,2.26362e+08,19803.8,1.91404e+07,5.86146e+09
2022-09-04,774639,3.821e+11,2.58699e+08,19961.9,1.91414e+07,6.22967e+09
2022-09-05,942780,3.78977e+11,2.35601e+08,19797.8,1.91424e+07,8.83146e+09
2022-09-06,927513,3.60777e+11,2.18663e+08,18846.2,1.91433e+07,1.6177e+10
2022-09-07,951645,3.69347e+11,2.24822e+08,19292.9,1.91442e+07,1.27713e+10
2022-09-08,947648,3.69864e+11,1.95564e+08,19319.1,1.9145e+07,1.18007e+10
2022-09-09,1.02188e+06,4.09017e+11,2.26362e+08,21363.3,1.91459e+07,2.0766e+10
2022-09-10,873305,4.15786e+11,2.41761e+08,21715.2,1.91469e+07,1.3708e+10
2022-09-11,871675,4.16141e+11,2.81798e+08,21732.8,1.9148e+07,1.27144e+10
2022-09-12,989815,4.28262e+11,2.35601e+08,22365.2,1.9149e+07,2.05326e+10
2022-09-13,948189,3.86157e+11,2.12238e+08,20165,1.91498e+07,2.40681e+10
2022-09-14,977568,3.87731e+11,2.02309e+08,20246.4,1.91506e+07,1.56672e+10
2022-09-15,953771,3.77226e+11,2.34169e+08,19696.9,1.91515e+07,1.50119e+10
2022-09-16,933213,3.78098e+11,2.03902e+08,19741.6,1.91523e+07,1.31514e+10
2022-09-17,918990,3.8538e+11,2.70807e+08,20120.7,1.91534e+07,9.42158e+09
2022-09-18,775872,3.72114e+11,2.45319e+08,19427.1,1.91544e+07,1.27544e+10
2022-09-19,912328,3.74637e+11,2.07088e+08,19558,1.91552e+07,1.88294e+10
2022-09-20,952698,3.61533e+11,2.42133e+08,18872.9,1.91561e+07,1.53616e+10
2022-09-21,918372,3.54534e+11,2.24611e+08,18506.8,1.9157e+07,2.09765e+10
2022-09-22,860577,3.7194e+11,2.03902e+08,19414.5,1.91578e+07,1.83454e+10
2022-09-23,968636,3.70277e+11,2.15053e+08,19326.9,1.91587e+07,1.56577e+10
2022-09-24,799441,3.6259e+11,2.32576e+08,18924.8,1.91596e+07,9.57537e+09
2022-09-25,781165,3.60086e+11,2.34169e+08,18793.2,1.91605e+07,8.7169e+09
2022-09-26,938059,3.67921e+11,2.38948e+08,19201.1,1.91614e+07,1.99567e+10
2022-09-27,966074,3.66128e+11,2.05495e+08,19106.7,1.91622e+07,2.8149e+10
2022-09-28,849979,3.72818e+11,2.34114e+08,19454.9,1.91632e+07,2.50707e+10
2022-09-29,874705,3.74482e+11,2.22929e+08,19540.9,1.91641e+07,1.0699e+10
2022-09-30,1.0055e+06,3.72478e+11,2.63461e+08,19435.2,1.91651e+07,1.90446e+10
2022-10-01,867330,3.70136e+11,2.82168e+08,19311.9,1.91663e+07,6.54747e+09
2022-10-02,852250,3.64471e+11,2.44754e+08,19015.3,1.91672e+07,8.20008e+09
2022-10-03,964012,3.76338e+11,2.40077e+08,19633.4,1.91682e+07,1.28662e+10
2022-10-04,932869,3.89901e+11,2.54107e+08,20340,1.91692e+07,1.54806e+10
2022-10-05,891063,3.8638e+11,2.72815e+08,20155.1,1.91703e+07,1.44336e+10
2022-10-06,930050,3.82478e+11,2.47872e+08,19950.5,1.91713e+07,1.54746e+10
2022-10-07,936123,3.74612e+11,2.66579e+08,19539.1,1.91724e+07,1.20192e+10
2022-10-08,815047,3.72275e+11,2.72815e+08,19416.2,1.91735e+07,4.97449e+09
2022-10-09,787417,3.72528e+11,2.46313e+08,19428.4,1.91745e+07,5.41702e+09
2022-10-10,896218,3.67295e+11,2.82819e+08,19154.4,1.91755e+07,1.006e+10
2022-10-11,916599,3.65107e+11,2.77925e+08,19039.3,1.91765e+07,1.12855e+10
2022-10-12,871140,3.67379e+11,2.4252e+08,19156.9,1.91773e+07,9.95275e+09
2022-10-13,933599,3.71824e+11,2.53142e+08,19387.8,1.91782e+07,1.95347e+10
2022-10-14,984001,3.67813e+11,2.76155e+08,19177.7,1.91792e+07,1.83392e+10
2022-10-15,838678,3.65763e+11,2.69074e+08,19069.9,1.91802e+07,5.50277e+09
2022-10-16,769067,3.69461e+11,2.54912e+08,19261.7,1.91811e+07,6.82131e+09
2022-10-17,870371,3.75143e+11,2.65533e+08,19557,1.9182e+07,1.21138e+10
2022-10-18,887194,3.71024e+11,2.51372e+08,19341.4,1.91829e+07,1.42996e+10
2022-10-19,923688,3.67028e+11,2.67304e+08,19132.2,1.91838e+07,9.33934e+09
2022-10-20,893489,3.6515e+11,2.56682e+08,19033.4,1.91847e+07,1.10082e+10
2022-10-21,913925,3.67884e+11,2.76155e+08,19174.9,1.91857e+07,1.45619e+10
2022-10-22,817446,3.68528e+11,2.4075e+08,19207.6,1.91866e+07,4.77478e+09
2022-10-23,803523,3.75412e+11,2.74811e+08,19565.4,1.91875e+07,7.95674e+09
2022-10-24,922514,3.71131e+11,2.49031e+08,19341.5,1.91884e+07,1.20486e+10
2022-10-25,829386,3.85605e+11,2.23396e+08,20095,1.91891e+07,1.98959e+10
2022-10-26,1.05195e+06,3.99097e+11,2.83822e+08,20797,1.91901e+07,2.24583e+10
2022-10-27,895161,3.89196e+11,2.472e+08,20280.2,1.9191e+07,1.76628e+10
2022-10-28,925522,3.95443e+11,2.91147e+08,20604.6,1.91919e+07,1.4984e+10
2022-10-29,871729,3.99286e+11,2.61849e+08,20803.9,1.91928e+07,1.33765e+10
2022-10-30,830676,3.95711e+11,2.472e+08,20616.7,1.91937e+07,9.58166e+09
2022-10-31,980614,3.93317e+11,3.16782e+08,20490.9,1.91948e+07,7.67807e+09
2022-11-01,955117,3.93203e+11,2.6368e+08,20484,1.91957e+07,1.23196e+10
2022-11-02,869056,3.86775e+11,2.23396e+08,20148.3,1.91964e+07,1.92498e+10
2022-11-03,1.00948e+06,3.87752e+11,3.00302e+08,20198.1,1.91975e+07,1.34498e+10
2022-11-04,939102,4.06182e+11,2.36213e+08,21157.2,1.91983e+07,2.336e+10
2022-11-05,916525,4.08626e+11,2.76498e+08,21283.5,1.91992e+07,1.14203e+10
2022-11-06,811578,4.0218e+11,2.50862e+08,20946.8,1.92001e+07,1.01053e+10
2022-11-07,920253,3.94936e+11,2.63169e+08,20568.6,1.9201e+07,1.7228e+10
2022-11-08,1.05101e+06,3.55639e+11,2.97876e+08,18521,1.9202e+07,4.84212e+10
2022-11-09,1.07658e+06,3.02605e+11,2.72291e+08,15758.3,1.92029e+07,4.44706e+10
2022-11-10,1.05687e+06,3.36865e+11,2.68636e+08,17541.6,1.92038e+07,2.96277e+10
2022-11-11,964454,3.24882e+11,2.44879e+08,16916.9,1.92047e+07,1.80857e+10
2022-11-12,942728,3.22104e+11,3.05186e+08,16771.2,1.92057e+07,8.26683e+09
2022-11-13,895185,3.1346e+11,2.35742e+08,16320.5,1.92065e+07,8.42676e+09
2022-11-14,954601,3.19407e+11,2.24777e+08,16629.5,1.92073e+07,1.69973e+10
2022-11-15,986709,3.23767e+11,2.83256e+08,16855.6,1.92083e+07,1.20855e+10
2022-11-16,944275,3.20018e+11,2.74119e+08,16659.6,1.92092e+07,1.14109e+10
2022-11-17,902258,3.20331e+11,2.52189e+08,16675.2,1.92101e+07,8.23705e+09
2022-11-18,955851,3.20083e+11,2.54017e+08,16661.5,1.92109e+07,8.06219e+09
2022-11-19,1.11324e+06,3.20761e+11,2.68636e+08,16696,1.92118e+07,4.0167e+09
2022-11-20,1.01389e+06,3.12147e+11,2.72422e+08,16246.8,1.92128e+07,6.47148e+09
2022-11-21,974239,3.03152e+11,2.3695e+08,15778,1.92136e+07,1.31193e+10
2022-11-22,931145,3.10752e+11,2.31439e+08,16172.9,1.92144e+07,1.03033e+10
2022-11-23,1.05778e+06,3.18475e+11,2.58991e+08,16574.1,1.92152e+07,1.08798e+10
2022-11-24,988182,3.1867e+11,2.3695e+08,16583.5,1.92161e+07,8.06176e+09
2022-11-25,981465,3.17508e+11,2.25929e+08,16522.4,1.92168e+07,7.3714e+09
2022-11-26,892687,3.16102e+11,2.00213e+08,16448.6,1.92175e+07,6.57152e+09
2022-11-27,855437,3.15874e+11,2.49807e+08,16436.1,1.92184e+07,5.73435e+09
2022-11-28,931505,3.11593e+11,2.55318e+08,16212.6,1.92192e+07,1.01852e+10
2022-11-29,955669,3.16036e+11,2.40623e+08,16443,1.922e+07,9.41631e+09
2022-11-30,946754,3.30156e+11,2.53481e+08,17176.9,1.92209e+07,1.28661e+10
2022-12-01,1.03023e+06,3.26028e+11,2.81033e+08,16961.3,1.92219e+07,1.01809e+10
2022-12-02,970221,3.28229e+11,2.29602e+08,17075.1,1.92226e+07,8.81592e+09
2022-12-03,938854,3.24867e+11,2.40623e+08,16899.5,1.92235e+07,7.4851e+09
2022-12-04,842351,3.29154e+11,2.57155e+08,17121.7,1.92243e+07,7.67163e+09
2022-12-05,960563,3.26086e+11,2.68176e+08,16961.4,1.92252e+07,1.06902e+10
2022-12-06,941978,3.28199e+11,2.30617e+08,17070.5,1.92261e+07,9.10615e+09
2022-12-07,899850,3.23944e+11,2.92795e+08,16848.3,1.92272e+07,9.17155e+09
2022-12-08,905789,3.3133e+11,2.84283e+08,17231.5,1.92282e+07,9.59902e+09
2022-12-09,946767,3.29514e+11,2.58749e+08,17136.1,1.92292e+07,9.26151e+09
2022-12-10,909506,3.29301e+11,2.62153e+08,17124.2,1.92301e+07,5.24274e+09
2022-12-11,781176,3.28742e+11,2.50237e+08,17094.4,1.9231e+07,6.18146e+09
2022-12-12,905428,3.30703e+11,2.43428e+08,17195.5,1.92319e+07,8.88476e+09
2022-12-13,974065,3.41864e+11,2.80879e+08,17774.9,1.9233e+07,1.30849e+10
2022-12-14,930586,3.4255e+11,2.5194e+08,17809.7,1.92339e+07,1.22742e+10
2022-12-15,897844,3.33609e+11,2.36619e+08,17344.1,1.92348e+07,9.62873e+09
2022-12-16,893040,3.19428e+11,2.21298e+08,16606.1,1.92356e+07,1.15421e+10
2022-12-17,967830,3.22679e+11,2.34917e+08,16774.4,1.92364e+07,5.90507e+09
2022-12-18,783263,3.22728e+11,2.46833e+08,16776.1,1.92373e+07,4.41052e+09
2022-12-19,971140,3.15971e+11,2.3424e+08,16424.1,1.92382e+07,8.02624e+09
2022-12-20,950486,3.25175e+11,2.46114e+08,16901.8,1.92391e+07,1.05071e+10
2022-12-21,905699,3.23242e+11,2.51388e+08,16800.5,1.924e+07,6.24029e+09
2022-12-22,908585,3.23519e+11,2.37324e+08,16814.2,1.92408e+07,7.0748e+09
2022-12-23,891725,3.22884e+11,2.3205e+08,16780.5,1.92416e+07,6.63648e+09
2022-12-24,758680,3.23992e+11,1.56458e+08,16837.6,1.92422e+07,3.60818e+09
2022-12-25,731599,3.23761e+11,2.47872e+08,16824.8,1.92431e+07,4.48818e+09
2022-12-26,787672,3.24835e+11,2.26776e+08,16879.9,1.92439e+07,4.62977e+09
2022-12-27,867369,3.21364e+11,2.02165e+08,16698.9,1.92446e+07,7.10912e+09
2022-12-28,904203,3.18252e+11,2.95337e+08,16536.3,1.92456e+07,7.93637e+09
2022-12-29,945186,3.20081e+11,2.47872e+08,16630.6,1.92465e+07,6.42359e+09
2022-12-30,1.05076e+06,3.19387e+11,2.77757e+08,16593.7,1.92475e+07,6.86897e+09
2022-12-31,839910,3.18066e+11,2.74241e+08,16524.2,1.92485e+07,4.4189e+09
2023-01-01,719716,3.19671e+11,2.72483e+08,16606.8,1.92495e+07,3.48294e+09
2023-01-02,842261,3.21265e+11,2.74241e+08,16688.7,1.92504e+07,5.22673e+09
2023-01-03,985169,3.20922e+11,2.61568e+08,16670.1,1.92514e+07,6.05065e+09
2023-01-04,922281,3.2437e+11,2.42356e+08,16848.4,1.92523e+07,8.68158e+09
2023-01-05,922508,3.23932e+11,2.66084e+08,16824.8,1.92533e+07,5.73969e+09
2023-01-06,932794,3.26513e+11,3.05064e+08,16957.9,1.92544e+07,7.55665e+09
2023-01-07,809225,3.26236e+11,2.60999e+08,16942.6,1.92554e+07,3.183e+09
2023-01-08,755503,3.28498e+11,2.59304e+08,17059.2,1.92563e+07,4.75827e+09
2023-01-09,981056,3.30884e+11,2.5761e+08,17182.3,1.92573e+07,1.02566e+10
2023-01-10,1.14654e+06,3.35748e+11,2.86421e+08,17433.9,1.92583e+07,8.30056e+09
2023-01-11,944957,3.43464e+11,2.49136e+08,17833.7,1.92592e+07,1.02864e+10
2023-01-12,1.03429e+06,3.63434e+11,2.55915e+08,18869.7,1.92602e+07,2.01512e+10
2023-01-13,1.07206e+06,3.82695e+11,2.69473e+08,19868.7,1.92612e+07,1.61453e+10
2023-01-14,965948,4.04717e+11,2.89811e+08,21010.9,1.92622e+07,2.11885e+10
2023-01-15,807742,4.0214e+11,2.8112e+08,20876,1.92633e+07,9.61792e+09
2023-01-16,966312,4.08023e+11,2.74689e+08,21180.4,1.92642e+07,1.50952e+10
2023-01-17,988775,4.08003e+11,2.91507e+08,21178.3,1.92652e+07,1.40232e+10
2023-01-18,942079,3.98993e+11,2.61608e+08,20709.7,1.9266e+07,1.82218e+10
2023-01-19,926693,4.0599e+11,2.70952e+08,21071.8,1.92669e+07,1.19543e+10
2023-01-20,933005,4.36621e+11,2.46659e+08,22660.7,1.92678e+07,1.69359e+10
2023-01-21,906764,4.39386e+11,2.57871e+08,22803.2,1.92686e+07,1.94027e+10
2023-01-22,863236,4.37733e+11,2.82163e+08,22716.3,1.92696e+07,1.43834e+10
2023-01-23,933346,4.41855e+11,2.95244e+08,22929,1.92706e+07,1.56259e+10
2023-01-24,908199,4.35747e+11,2.41053e+08,22611.1,1.92714e+07,1.57722e+10
2023-01-25,912032,4.45369e+11,3.27011e+08,23109.1,1.92725e+07,1.8527e+10
2023-01-26,892287,4.43456e+11,2.89638e+08,23008.7,1.92734e+07,1.53022e+10
2023-01-27,929064,4.4467e+11,2.87769e+08,23070.5,1.92744e+07,1.46916e+10
2023-01-28,857014,4.43505e+11,3.1393e+08,23008.8,1.92754e+07,7.35897e+09
2023-01-29,829895,4.58297e+11,3.11439e+08,23775,1.92764e+07,1.60012e+10
2023-01-30,957363,4.39511e+11,2.69948e+08,22799.4,1.92773e+07,1.59969e+10
2023-01-31,944348,4.45902e+11,2.24957e+08,23130.1,1.9278e+07,1.3051e+10
2023-02-01,1.05053e+06,4.57434e+11,2.67992e+08,23727.2,1.92789e+07,1.50982e+10
2023-02-02,983946,4.53183e+11,2.83641e+08,23505.6,1.92798e+07,1.92326e+10
2023-02-03,988867,4.5205e+11,2.60167e+08,23445.8,1.92806e+07,1.542e+10
2023-02-04,961115,4.50329e+11,2.66036e+08,23355.5,1.92815e+07,8.11353e+09
2023-02-05,802171,4.42671e+11,2.97334e+08,22957.2,1.92824e+07,1.09172e+10
2023-02-06,920525,4.38603e+11,2.8951e+08,22745.2,1.92833e+07,1.36626e+10
2023-02-07,944049,4.48672e+11,2.77773e+08,23266.3,1.92842e+07,1.60586e+10
2023-02-08,942153,4.42353e+11,2.69948e+08,22937.6,1.92851e+07,1.49537e+10
2023-02-09,1.05697e+06,4.20788e+11,3.16896e+08,21818.2,1.92861e+07,1.94802e+10
2023-02-10,923753,4.16996e+11,2.87553e+08,21620.6,1.9287e+07,1.5583e+10
2023-02-11,896301,4.21728e+11,2.8951e+08,21864.9,1.92879e+07,8.79783e+09
2023-02-12,861493,4.19962e+11,3.15851e+08,21772.1,1.9289e+07,9.79711e+09
2023-02-13,957593,4.20496e+11,3.0365e+08,21798.7,1.92899e+07,1.35939e+10
2023-02-14,913570,4.2869e+11,2.99757e+08,22222.4,1.92909e+07,1.53402e+10
2023-02-15,993456,4.68883e+11,3.17275e+08,24304.6,1.92919e+07,1.88627e+10
2023-02-16,1.11823e+06,4.58064e+11,3.48419e+08,23742.4,1.9293e+07,2.371e+10
2023-02-17,1.05001e+06,4.74776e+11,3.21168e+08,24607.3,1.92941e+07,2.43281e+10
2023-02-18,1.04659e+06,4.75365e+11,3.27008e+08,24636.5,1.92951e+07,9.70654e+09
2023-02-19,928713,4.70189e+11,3.15329e+08,24367,1.92961e+07,1.4576e+10
2023-02-20,908106,4.78525e+11,2.86132e+08,24797.8,1.9297e+07,1.64132e+10
2023-02-21,1.01293e+06,4.70881e+11,3.25061e+08,24400.4,1.92981e+07,1.80442e+10
2023-02-22,931144,4.66335e+11,2.72507e+08,24163.7,1.9299e+07,1.75231e+10
2023-02-23,1.0713e+06,4.61464e+11,3.32847e+08,23910,1.93e+07,1.77578e+10
2023-02-24,964247,4.47314e+11,2.62774e+08,23175.8,1.93009e+07,1.55434e+10
2023-02-25,811239,4.4702e+11,2.2881e+08,23159.8,1.93015e+07,8.12164e+09
2023-02-26,905055,4.54424e+11,3.59557e+08,23542.1,1.93026e+07,8.56002e+09
2023-02-27,982682,4.53712e+11,2.99631e+08,23504.2,1.93035e+07,1.25335e+10
2023-02-28,983627,4.46817e+11,2.9321e+08,23145.9,1.93043e+07,1.10327e+10
2023-03-01,1.07626e+06,4.55813e+11,3.63837e+08,23610.7,1.93054e+07,1.35834e+10
2023-03-02,939444,4.53119e+11,3.08191e+08,23470,1.93063e+07,1.0694e+10
